AcademicYear,FacultyID,DepartmentCode,EntryTypeID,EntryGroupID,TCAS,EntryGPA,StudentTH,GPAX,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,Sex,HomeRegion,Country,SchoolRegionNameEng,ReligionName
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.6275,1,0.6275,1,0.1549295775,0.4082840237,0.3939393939,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.8875,1,0.8925,0.9907692308,0.8197183099,0.7396449704,0.9545454545,Male,North,Thailand,Northern,คริสต์
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7225,1,0.72,0.8461538462,0.5014084507,0.5147928994,0.7121212121,Female,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0,0.0009441979039,0.25,0.8075,1,0.805,0.9353846154,0.7183098592,0.6775147929,0.796969697,Female,North,Thailand,Northern,คริสต์
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.78,1,0.7825,0.8676923077,0.3802816901,0.6449704142,0.7060606061,Female,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0,0.0009441979039,0.25,0.69,1,0.6975,0.8030769231,0.6338028169,0.5147928994,0.7212121212,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0,0.0009441979039,0.25,0.8425,1,0.865,0.9107692308,0.661971831,0.6153846154,0.6121212121,Female,Central,Thailand,Central,อิสลาม
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.83,1,0.8325,0.9630769231,0.7464788732,0.6597633136,0.896969697,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.2372881356,0.003776791616,0,0.375,1,0.6996622783,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North East,Thailand,Northeast,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.855,1,0.84,0.9323076923,0.738028169,0.7278106509,0.9303030303,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.8325,1,0.825,0.8676923077,0.461971831,0.6153846154,0.9181818182,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0,0.0009441979039,0.25,0.865,1,0.8575,1,0.614084507,0.7100591716,0.9818181818,Female,North,Thailand,Central,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.9125,1,0.9175,0.9692307692,0.661971831,0.7041420118,0.9696969697,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.2372881356,0.003776791616,0,0.7795484022,1,0.6996622783,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7795484022,1,0.735,0.7169230769,0.5070422535,0.3698224852,0.7575757576,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.765,1,0.785,0.8923076923,0.4450704225,0.5857988166,0.6515151515,Female,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7275,1,0.715,0.7784615385,0.2112676056,0.4082840237,0.803030303,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.6875,1,0.66,0.8615384615,0.4929577465,0.449704142,0.6242424242,Female,North,Thailand,Northern,คริสต์
0,0,0.0006675567423,0,0.0009441979039,0.25,0.85,1,0.8325,0.9507692308,0.5549295775,0.724852071,1,Female,East,Thailand,Eastern,คริสต์
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.775,1,0.7725,0.8184615385,0.6225352113,0.5946745562,0.7878787879,Female,East,Thailand,Foreign,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.8025,1,0.7875,0.7353846154,0.2676056338,0.6301775148,0.7272727273,Female,Central,Thailand,Central,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.965,1,0.965,0.9876923077,0.9436619718,0.9349112426,0.9818181818,Female,Bankok,Thailand,Central,พุทธ
0,0,0.0006675567423,0,0.0009441979039,0.25,0.8075,1,0.8,0.9784615385,0.6084507042,0.5769230769,0.8545454545,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.915,1,0.91,0.9692307692,0.7464788732,0.875739645,0.8545454545,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.92,1,0.92,0.9876923077,0.8253521127,0.825443787,0.9909090909,Female,North East,Thailand,Central,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.975,1,0.9725,1,1,0.9112426036,0.9090909091,Male,North,Thailand,Northeast,-
0,0,0.0006675567423,0,0.0009441979039,0.25,0.8475,1,0.83,0.9846153846,0.6732394366,0.6094674556,0.9303030303,Female,East,Thailand,Eastern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.83,1,0.8225,0.8830769231,0.5211267606,0.7041420118,0.8787878788,Female,South,Thailand,Southern,อิสลาม
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.83,1,0.835,0.8892307692,0.7943661972,0.5946745562,0.9848484848,Male,South,Thailand,Southern,อิสลาม
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7795484022,1,0.7325,0.7692307692,0.4084507042,0.5680473373,0.6636363636,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.5675,1,0.565,0.5784615385,0.2394366197,0.3402366864,0.5666666667,Female,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7795484022,1,0.99,0.9846153846,1,1,0.9727272727,Male,Central,Thailand,Central,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.8275,1,0.805,0.9230769231,0.8281690141,0.5562130178,0.8757575758,Female,North East,Thailand,Northeast,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.895,1,0.8925,1,0.4929577465,0.650887574,0.8848484848,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3220338983,9.44E-05,0,0.7795484022,1,0.9525,0.9446153846,0.8591549296,0.8639053254,0.9484848485,Male,North,Thailand,Western,พุทธ
0,0,0.0006675567423,0.5084745763,0.01888395808,1,0.835,0,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northeast,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.775,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,คริสต์
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8975,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.89,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.9875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northeast,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.84,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.7425,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,South,Thailand,Southern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.66,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Western,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.5975,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northeast,คริสต์
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.78,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Central,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.74,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8475,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,International,Laos,Foreign,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.6675,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.71,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.7875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,West,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.77,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.9325,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.6875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.855,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8525,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.53,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.785,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.9075,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8325,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8675,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.86,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.7825,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.7,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,West,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.725,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8525,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.6,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.9475,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.615,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.905,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.93,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.6425,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.9075,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.82,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.655,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.96,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.845,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8125,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.855,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.725,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.71,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.1694915254,0.001888395808,0.5,0.8425,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.9,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.9575,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.805,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7795484022,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.79,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8625,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7795484022,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8025,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.5275,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.9,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8025,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,,,,,
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.77,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8775,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8075,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8525,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7525,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.655,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8925,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7925,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.935,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,,,,,
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8675,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7125,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.6525,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.93,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8925,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.9375,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.865,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,,,,,
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.6625,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7375,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.995,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.895,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8325,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.815,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8975,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.755,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,,,,,
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7275,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.715,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.8875,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,South,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.6375,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.975,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.755,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.91,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,East,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.605,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.845,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Bankok,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.835,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,North,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7675,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Female,Central,Thailand,Northern,พุทธ
0,0,0.0006675567423,0.3389830508,0.004720989519,0.75,0.7575,1,0,0.778625783,0.6687370619,0.7049111712,0.8352842568,Male,South,Thailand,Northern,พุทธ
